id,cuisine
27254,moroccan
26282,italian
5443,japanese
11516,vietnamese
23265,cajun_creole
49204,italian
14502,italian
22711,italian
27402,italian
4743,french
13632,italian
46530,italian
12173,southern_us
44493,italian
14241,italian
3151,chinese
17375,italian
26969,korean
42219,italian
49466,indian
7994,italian
16972,italian
44688,italian
25657,italian
40806,italian
10201,italian
47124,italian
24523,italian
34597,italian
32015,italian
46696,italian
49239,italian
28501,italian
37207,italian
38224,southern_us
18565,italian
46164,italian
4052,italian
28544,italian
10961,italian
15916,italian
36744,italian
41984,italian
48278,southern_us
25010,mexican
21242,italian
30310,italian
23801,brazilian
29614,mexican
34667,mexican
48159,filipino
20747,irish
44625,italian
7173,italian
16676,italian
3667,mexican
36594,indian
26511,mexican
19351,italian
48982,italian
27934,italian
22595,mexican
7256,italian
4306,british
41919,italian
23236,mexican
7329,italian
38382,italian
42257,chinese
17600,italian
40730,italian
1192,southern_us
37189,mexican
2913,southern_us
7118,italian
42223,italian
25690,italian
8267,italian
35989,indian
774,italian
23158,italian
12071,italian
26537,italian
49537,italian
19990,french
27876,italian
20823,japanese
31393,mexican
23239,mexican
21141,italian
43585,italian
30493,italian
42985,italian
31089,italian
46974,italian
40018,chinese
28153,french
10967,korean
14240,jamaican
24871,italian
16258,italian
28001,british
49299,italian
47808,italian
37960,italian
34733,vietnamese
48741,italian
10230,italian
46275,italian
17152,british
36201,italian
16907,southern_us
3244,italian
11434,southern_us
22402,french
26624,spanish
21558,italian
4847,italian
17174,italian
21995,italian
27335,italian
14696,italian
48923,italian
32508,mexican
36585,italian
15904,italian
19319,southern_us
17017,italian
35561,italian
45518,italian
6489,chinese
14423,chinese
26068,italian
32687,british
18684,italian
25918,italian
35353,brazilian
37689,italian
32830,italian
6984,italian
29526,italian
42546,italian
30742,mexican
38469,italian
6678,italian
17413,italian
20110,cajun_creole
43229,cajun_creole
27133,filipino
48411,italian
11098,italian
18024,mexican
22540,italian
1013,mexican
35057,mexican
20177,chinese
26323,italian
4227,italian
34461,italian
4540,italian
36457,italian
37262,italian
16041,italian
25790,cajun_creole
26546,italian
5295,indian
26689,italian
11129,mexican
42373,italian
15183,italian
20054,italian
22088,italian
26034,cajun_creole
7442,italian
39855,vietnamese
16795,italian
45938,mexican
21187,mexican
24985,mexican
19293,italian
35190,italian
48511,indian
24429,indian
16069,italian
46173,italian
33861,italian
17499,italian
29095,italian
27355,italian
23,italian
14299,italian
15939,southern_us
26371,italian
1544,italian
15996,cajun_creole
28808,spanish
28521,italian
22276,french
45421,indian
1388,italian
16838,italian
4167,thai
19525,italian
9051,italian
13537,mexican
34265,italian
28948,italian
11263,thai
42791,chinese
37584,japanese
49538,italian
20135,french
46558,italian
9349,italian
10859,italian
9623,vietnamese
3610,italian
29537,chinese
35360,italian
22957,italian
39629,chinese
15631,italian
24105,mexican
15747,italian
48668,italian
46662,italian
38318,italian
48588,southern_us
44549,italian
37552,korean
19931,italian
23871,italian
23762,southern_us
25303,italian
11340,mexican
13980,italian
7656,mexican
47486,italian
22621,italian
9479,italian
13281,italian
22624,italian
27542,mexican
5778,southern_us
48800,italian
744,italian
27747,italian
15511,korean
39843,french
40129,southern_us
2236,italian
42882,jamaican
2860,southern_us
12167,italian
44860,italian
38237,italian
27239,southern_us
20091,italian
24091,italian
13303,mexican
17,italian
16887,italian
31862,italian
14437,italian
35092,italian
47641,southern_us
10067,italian
15037,chinese
20058,italian
16841,italian
35002,italian
17689,japanese
13224,mexican
18356,southern_us
10950,italian
37642,mexican
1801,mexican
36059,mexican
5105,italian
18460,mexican
26501,chinese
31066,italian
15589,italian
5933,italian
31444,italian
42571,italian
10448,italian
11830,italian
7223,italian
46537,jamaican
27269,mexican
44139,mexican
11162,southern_us
38781,chinese
25429,italian
3987,italian
3063,spanish
392,italian
656,italian
28508,italian
42332,italian
41775,italian
14167,italian
1555,italian
24872,italian
40323,italian
28209,italian
8772,italian
33557,southern_us
15016,italian
14866,brazilian
1638,italian
37006,italian
29914,italian
797,thai
4209,french
34027,mexican
15378,mexican
25802,italian
21683,italian
30958,italian
5558,italian
29792,italian
35869,thai
24364,italian
35401,italian
1820,italian
22651,italian
39614,italian
41834,italian
21043,italian
14615,mexican
47588,italian
38983,mexican
31441,italian
33455,southern_us
25078,italian
14162,italian
14603,southern_us
40713,italian
43872,italian
29222,italian
37701,mexican
33720,italian
43660,italian
44613,japanese
12178,italian
45641,italian
42803,italian
47145,italian
21925,italian
17233,italian
28029,italian
2601,italian
45781,italian
37326,italian
46034,italian
12813,japanese
29934,italian
29247,italian
48076,italian
11352,italian
42956,chinese
32918,italian
607,british
7801,italian
45246,italian
31901,chinese
20449,italian
19367,brazilian
41457,jamaican
12159,italian
48164,italian
48884,mexican
33137,thai
23778,british
17154,japanese
49078,italian
11125,italian
4280,mexican
33377,italian
15884,italian
44340,italian
25351,french
23271,french
36191,mexican
48074,southern_us
47618,mexican
20153,italian
40548,italian
22858,italian
6224,italian
31972,italian
4190,italian
22066,italian
45809,mexican
16888,italian
41177,french
2585,italian
34835,french
27465,italian
32614,italian
23845,japanese
8345,italian
15313,mexican
36741,italian
6845,british
24184,italian
10632,italian
46732,italian
7328,mexican
37610,italian
39472,italian
26291,italian
30621,italian
5188,southern_us
29760,mexican
45337,italian
31663,italian
3965,italian
19981,italian
23268,italian
39421,thai
19286,italian
33493,mexican
18035,italian
19669,italian
6073,brazilian
10457,italian
24605,chinese
37873,italian
3753,southern_us
8218,southern_us
28513,italian
40161,mexican
35777,italian
38159,italian
20380,italian
20309,italian
22178,italian
44534,italian
36812,italian
771,italian
14453,british
37861,italian
40670,italian
33687,italian
11720,italian
41612,brazilian
27089,italian
18732,italian
46522,italian
44217,italian
10202,italian
40090,mexican
9314,mexican
38428,italian
25439,italian
39775,indian
13463,italian
21501,italian
47894,italian
6270,italian
37860,italian
21988,italian
7205,italian
12797,indian
45258,italian
30940,italian
9264,italian
14576,italian
28890,chinese
20128,italian
7330,italian
20464,italian
19619,mexican
37972,italian
41015,italian
47310,italian
27652,cajun_creole
42503,italian
19581,italian
20539,italian
13159,vietnamese
45674,italian
25381,italian
17734,mexican
15502,italian
1949,italian
7784,italian
23870,italian
42,italian
34881,irish
2680,italian
10299,italian
3737,italian
42343,italian
21785,italian
8581,italian
42710,indian
16804,italian
37626,greek
48805,italian
2746,mexican
24899,italian
25649,mexican
6723,french
34402,vietnamese
3080,italian
26264,italian
37408,italian
117,italian
34481,french
43553,italian
39747,italian
30499,italian
19980,italian
32277,italian
36165,italian
2649,italian
17428,italian
31069,italian
26188,japanese
8944,mexican
2473,italian
14931,italian
21552,italian
13444,italian
46119,japanese
37942,italian
32162,italian
36605,italian
48647,italian
12709,indian
1405,greek
34269,southern_us
31633,italian
29169,mexican
10732,italian
40433,mexican
30014,chinese
48847,greek
26587,italian
36983,jamaican
34931,mexican
4244,italian
16864,italian
17047,indian
34698,italian
44532,italian
23604,italian
27463,indian
34501,italian
13649,italian
988,italian
27926,italian
40240,mexican
18053,british
22028,italian
39276,italian
39745,italian
30015,italian
22494,italian
12204,thai
43428,italian
45026,vietnamese
28904,italian
25853,greek
25684,italian
31720,chinese
9748,filipino
34476,italian
32266,italian
46371,mexican
27590,italian
38339,japanese
18848,italian
14586,southern_us
32960,italian
16071,spanish
4465,italian
11751,italian
17484,mexican
12431,mexican
14316,italian
350,italian
8350,southern_us
8150,cajun_creole
12811,italian
29552,mexican
15059,russian
30181,italian
5940,italian
3558,italian
1301,italian
36040,italian
17620,italian
34863,french
22221,italian
43531,italian
29487,italian
38609,french
35173,italian
21574,italian
17311,indian
24821,korean
9045,italian
41741,japanese
37423,italian
32994,french
1745,italian
48841,mexican
44365,italian
48137,italian
32281,italian
28754,japanese
8846,italian
9325,italian
23826,italian
3729,italian
32854,italian
24634,mexican
35683,italian
41237,italian
14264,greek
14540,italian
34479,italian
43676,italian
4334,chinese
45219,southern_us
38586,italian
18898,italian
9186,french
23776,indian
12057,italian
7286,indian
17178,mexican
29828,indian
39864,spanish
45033,italian
5234,italian
5148,italian
17511,italian
11619,italian
18537,italian
8098,italian
665,italian
3284,italian
33577,southern_us
582,italian
23054,italian
1107,southern_us
44356,italian
11102,italian
10639,japanese
32597,italian
3225,jamaican
10069,thai
1725,italian
22430,southern_us
11695,italian
1996,italian
4363,italian
22108,italian
24945,italian
18023,french
38926,mexican
47046,italian
10334,italian
47439,chinese
6390,italian
25613,southern_us
941,italian
23577,mexican
37256,italian
23274,italian
5266,italian
15242,italian
10095,brazilian
6494,italian
18939,italian
9909,mexican
37592,italian
45816,french
5794,italian
48883,italian
22861,indian
30746,italian
43915,italian
15762,italian
2193,irish
22184,filipino
18771,italian
39251,italian
33808,italian
31324,italian
23025,italian
6685,italian
8806,italian
45128,italian
47906,indian
16457,italian
41292,thai
11479,italian
31614,italian
12477,southern_us
23867,italian
5114,mexican
48589,chinese
20323,indian
24453,italian
10894,italian
22331,italian
39611,italian
43758,italian
3677,italian
9868,french
7365,spanish
36795,italian
47681,southern_us
9738,italian
1975,italian
21202,italian
7444,mexican
35829,italian
4093,mexican
14822,italian
21688,italian
38816,italian
27283,italian
7176,italian
24786,mexican
34405,italian
635,chinese
7364,italian
23908,chinese
35214,italian
49205,italian
18914,mexican
15346,italian
23098,italian
46704,southern_us
11788,italian
41012,italian
34837,italian
5497,chinese
13835,italian
39134,irish
42029,italian
12570,italian
27268,italian
23854,french
45995,chinese
4377,italian
18561,italian
11215,italian
45362,italian
24466,french
36425,southern_us
48902,cajun_creole
11196,thai
6030,mexican
37762,italian
29460,italian
45798,italian
31388,italian
37731,italian
18867,italian
9122,french
17542,italian
22349,italian
44970,french
35984,italian
30711,mexican
30977,italian
12105,italian
22538,french
31376,italian
7125,italian
16878,italian
26002,italian
35469,mexican
20587,mexican
41172,italian
46381,italian
22031,italian
45673,italian
6003,italian
9798,southern_us
19125,italian
1932,italian
9091,french
42088,italian
22797,southern_us
30950,italian
31545,italian
31409,italian
32783,southern_us
3096,italian
40650,vietnamese
3133,brazilian
12746,italian
26859,italian
7415,italian
25636,mexican
45735,italian
2629,mexican
18969,italian
24320,italian
43959,italian
20094,italian
47316,japanese
30590,italian
4974,italian
26792,italian
27920,italian
30368,italian
37035,italian
49117,italian
12891,italian
7148,thai
22433,chinese
14863,italian
15255,italian
18172,spanish
34497,french
16484,chinese
23341,italian
30034,italian
11474,italian
28817,indian
32402,italian
2511,korean
12043,italian
33713,italian
19924,italian
768,thai
38569,italian
19134,italian
29710,italian
5489,chinese
1535,italian
11779,italian
42927,italian
19975,italian
44318,southern_us
5063,southern_us
20722,italian
7340,italian
38333,russian
18475,italian
28125,japanese
7617,mexican
9674,italian
41087,italian
15430,italian
38896,indian
42133,italian
19220,thai
1576,italian
4293,italian
8292,italian
9704,southern_us
2675,italian
1664,chinese
4488,indian
46837,french
42167,chinese
46449,italian
26984,italian
26665,italian
40053,italian
10691,italian
47916,italian
10955,italian
13514,southern_us
22487,italian
34831,brazilian
23650,italian
34852,italian
28749,moroccan
5536,italian
30894,mexican
2366,italian
17105,italian
15327,italian
41887,italian
5920,italian
32376,italian
27864,italian
10361,italian
20878,italian
25461,italian
14051,indian
44849,italian
1541,italian
908,italian
12059,italian
19464,italian
6120,italian
34498,italian
16666,french
19118,italian
1484,mexican
47998,italian
30282,italian
28974,italian
16893,italian
49223,indian
35482,italian
29500,indian
26270,italian
21551,italian
18571,italian
4144,jamaican
8436,italian
24343,italian
5706,indian
34003,thai
31332,french
30861,thai
25779,italian
5531,chinese
9085,italian
14711,italian
31632,italian
38002,italian
4562,italian
26604,british
21800,italian
25844,italian
6113,italian
48105,italian
26886,italian
30639,italian
41040,korean
35359,italian
40971,italian
26403,indian
45138,korean
27629,southern_us
16379,italian
39698,mexican
43697,french
12935,italian
30260,french
27705,italian
30896,italian
33072,italian
18562,italian
27340,italian
39247,japanese
35549,mexican
17226,mexican
42827,italian
48490,italian
38311,italian
17539,russian
10841,spanish
13689,mexican
5138,italian
18428,greek
47495,italian
3844,italian
41911,italian
28558,italian
37652,italian
43320,italian
3265,greek
30471,mexican
37488,italian
46154,southern_us
17884,italian
41232,italian
18734,italian
13743,italian
36343,italian
7030,italian
24613,italian
38710,italian
12280,italian
29996,italian
27749,chinese
8235,italian
2938,italian
47824,italian
21818,italian
10005,italian
27040,italian
48042,mexican
18261,french
44149,italian
17768,southern_us
17698,french
1200,southern_us
17410,italian
12595,italian
48891,italian
17784,italian
11882,italian
38280,indian
480,korean
26355,indian
45386,italian
42955,italian
31678,chinese
4506,italian
44155,chinese
11633,italian
21253,mexican
46025,greek
10314,jamaican
46874,italian
38432,italian
48935,italian
2490,italian
8591,mexican
26318,chinese
37469,italian
4102,mexican
15647,italian
9121,italian
7929,italian
38228,italian
14957,greek
18414,italian
5231,mexican
33604,italian
12735,italian
19523,chinese
7853,italian
33163,italian
5630,italian
35049,indian
7965,mexican
39821,italian
27157,italian
28318,italian
11275,italian
4034,italian
37380,southern_us
3470,thai
701,southern_us
37996,russian
10483,southern_us
18610,italian
42759,italian
11426,italian
44136,southern_us
24261,italian
8985,italian
28040,southern_us
31071,mexican
6453,chinese
48762,italian
36159,italian
21417,japanese
26451,italian
19979,italian
44803,italian
35560,italian
39937,italian
6593,italian
31735,mexican
13153,italian
1411,thai
31664,italian
32101,italian
33367,italian
46628,italian
32747,italian
2377,italian
14640,italian
48493,italian
6752,korean
17519,italian
45167,italian
5975,italian
28189,greek
37891,italian
31530,italian
22880,italian
41020,italian
32047,italian
30877,southern_us
6700,italian
34641,chinese
25706,italian
35164,mexican
10066,mexican
11681,italian
40920,italian
43481,russian
33705,mexican
46679,french
17635,french
6235,italian
49572,italian
14373,southern_us
25511,greek
47652,mexican
24214,italian
40625,thai
20447,italian
13533,italian
10195,italian
27795,italian
23014,japanese
7561,mexican
23812,italian
24952,italian
41557,italian
15847,italian
20202,italian
16301,italian
27106,italian
5037,southern_us
15253,southern_us
22270,indian
39918,southern_us
11398,italian
44174,italian
8231,southern_us
34639,brazilian
33855,southern_us
14041,italian
37934,italian
6104,indian
27251,southern_us
47206,italian
46137,italian
31102,italian
33073,italian
4661,indian
25610,italian
31029,italian
23440,moroccan
42385,italian
45895,italian
34229,italian
31486,italian
47198,italian
23006,italian
14166,southern_us
12425,mexican
46583,italian
20880,italian
13762,italian
47701,british
26679,italian
7296,italian
8520,italian
34428,french
40138,italian
1967,italian
12854,mexican
12646,southern_us
40178,italian
16990,italian
172,russian
28381,chinese
41826,italian
36860,italian
20795,mexican
6626,french
20589,italian
4024,italian
34359,italian
29651,italian
49442,french
5049,italian
1337,italian
29433,italian
10717,italian
15957,italian
20499,mexican
38018,mexican
18150,french
46524,mexican
40473,italian
21554,italian
42695,mexican
48951,mexican
46544,italian
8376,italian
33109,italian
41448,italian
11784,italian
36889,italian
47140,italian
16207,italian
4708,italian
9630,italian
43778,italian
5540,italian
33015,mexican
32258,irish
49287,italian
36720,indian
14956,italian
36140,italian
31818,italian
15827,italian
16331,italian
39064,italian
17103,italian
42799,italian
46829,mexican
39560,italian
19496,italian
23809,italian
4056,italian
1214,italian
27520,italian
28815,italian
38950,italian
9720,italian
16896,italian
23108,jamaican
44539,italian
45542,southern_us
10080,italian
10467,southern_us
29668,italian
6948,italian
18308,chinese
41138,italian
35252,mexican
45559,italian
45169,italian
22539,italian
14601,italian
46738,southern_us
36644,mexican
18064,french
12989,indian
29125,italian
10810,italian
39796,mexican
30688,italian
25386,chinese
5550,italian
26998,mexican
30398,brazilian
40333,italian
24265,italian
18953,italian
24287,italian
36631,cajun_creole
33500,italian
9719,filipino
18589,italian
25430,italian
48525,mexican
4337,japanese
30578,southern_us
18333,southern_us
7556,italian
13108,southern_us
30208,chinese
23114,italian
46118,italian
37800,italian
3390,italian
7445,mexican
34030,brazilian
40358,italian
40028,italian
45708,italian
7393,vietnamese
3619,italian
29848,indian
25705,italian
25919,italian
4874,french
47709,mexican
30281,mexican
16044,italian
1353,italian
1339,indian
48060,italian
12829,southern_us
24191,japanese
3859,french
10744,mexican
45958,italian
9028,spanish
45733,italian
21752,italian
21085,moroccan
45884,cajun_creole
22860,italian
39506,italian
25569,italian
36896,italian
33018,filipino
15341,indian
18983,italian
5885,chinese
18704,southern_us
31610,mexican
3401,moroccan
35168,mexican
29209,mexican
36347,mexican
1785,thai
38673,italian
49486,italian
13583,italian
33926,southern_us
40470,italian
26337,italian
6731,italian
44459,japanese
22824,italian
29264,italian
25558,chinese
23080,italian
14670,italian
27553,southern_us
17525,mexican
6077,italian
24098,vietnamese
2510,italian
26921,italian
23088,italian
31468,italian
32381,italian
44835,italian
32368,italian
27208,italian
14242,mexican
19659,japanese
43094,italian
15760,italian
11814,italian
15262,mexican
21825,italian
39447,italian
18247,italian
32682,italian
37504,italian
20319,italian
32522,italian
44455,italian
49148,italian
2114,italian
31361,italian
28348,italian
22226,italian
33911,mexican
16916,italian
35988,italian
43563,italian
35964,italian
26651,italian
15924,italian
48851,italian
23692,italian
44971,mexican
31673,italian
11741,southern_us
1087,mexican
36591,mexican
24651,mexican
16791,french
28578,italian
4537,italian
24876,italian
31584,italian
39456,chinese
39474,italian
11103,italian
17650,southern_us
40495,italian
3434,italian
10911,italian
35249,italian
8344,italian
47259,italian
42808,italian
39649,italian
316,mexican
43351,italian
32617,indian
27624,japanese
8796,italian
43592,mexican
45582,southern_us
31146,italian
22025,italian
33118,chinese
7641,italian
48678,italian
36267,italian
29542,cajun_creole
15157,indian
14285,italian
40043,italian
3532,italian
16823,italian
4961,italian
27022,mexican
41659,thai
31690,indian
41702,thai
13661,italian
8855,italian
30533,italian
30909,italian
47943,thai
45916,french
33460,italian
35100,italian
31513,italian
15005,italian
21308,southern_us
14321,mexican
719,italian
45509,italian
10308,french
2071,italian
853,southern_us
30255,italian
47546,italian
13974,italian
11583,italian
36373,thai
45398,italian
36622,french
46510,italian
15712,mexican
36418,korean
38314,italian
27960,mexican
14656,italian
3838,italian
18439,italian
15998,italian
31815,indian
21879,indian
40095,italian
43972,italian
23982,french
23836,italian
46159,italian
4302,spanish
35145,italian
30222,irish
30560,mexican
19781,mexican
16250,italian
32866,italian
31665,italian
47334,indian
34527,mexican
5760,italian
13027,italian
20855,spanish
8816,italian
45001,italian
9143,cajun_creole
19989,italian
42673,italian
30565,italian
26924,italian
22404,italian
4272,italian
2728,italian
26853,italian
20862,korean
25107,italian
38168,southern_us
7053,french
28624,mexican
7237,italian
18398,italian
46793,italian
31501,italian
20617,spanish
28046,italian
17167,italian
30370,italian
31984,indian
25643,italian
6394,italian
34282,italian
47658,italian
24087,mexican
26732,italian
29627,indian
37412,southern_us
15435,italian
26066,italian
47869,italian
48059,italian
39577,italian
41509,italian
34606,italian
2021,italian
2532,mexican
27724,thai
8754,italian
4301,italian
25137,italian
24483,italian
8566,italian
46526,italian
42148,italian
17663,filipino
25669,indian
4011,italian
19432,moroccan
11439,mexican
1162,italian
20953,chinese
38796,italian
30043,chinese
36182,italian
33840,italian
43911,italian
5736,italian
17534,italian
51,italian
1032,italian
32889,italian
34487,italian
49264,italian
5804,italian
9724,korean
4112,italian
16786,italian
2781,italian
5785,italian
17249,italian
27894,italian
11444,italian
35396,italian
15083,mexican
36320,italian
49475,italian
32585,korean
22474,italian
3014,italian
40396,italian
36634,mexican
18543,italian
22089,japanese
33545,italian
29049,southern_us
9681,italian
31476,italian
46081,mexican
1293,italian
3830,mexican
49201,korean
4236,mexican
17185,french
48757,southern_us
48277,italian
19192,italian
23579,italian
867,italian
919,italian
11704,italian
10939,italian
6397,italian
21926,jamaican
41831,mexican
29221,italian
15627,italian
24228,italian
31854,italian
45533,italian
24915,italian
6750,italian
43562,italian
37717,italian
8060,spanish
27317,italian
23501,italian
22255,italian
27812,french
31490,italian
43951,italian
11407,southern_us
31821,italian
32173,indian
36050,italian
18967,italian
20530,italian
21805,italian
28743,italian
29386,mexican
28475,italian
48106,italian
14681,italian
49120,italian
27651,italian
2803,mexican
27372,italian
25807,chinese
25050,mexican
35790,italian
42729,jamaican
6419,british
19723,vietnamese
11569,italian
10002,southern_us
28748,italian
33729,mexican
6109,italian
9245,italian
6013,southern_us
4408,italian
3973,italian
5079,italian
43736,southern_us
43841,italian
17547,mexican
1014,italian
16213,italian
27984,italian
16158,italian
13703,italian
7838,italian
40922,vietnamese
15497,italian
18323,italian
24432,italian
4125,italian
47287,italian
27909,mexican
42533,italian
41140,italian
12009,italian
24666,italian
9000,italian
33269,italian
35110,italian
14557,italian
1002,italian
3870,italian
44030,mexican
4669,italian
18282,korean
25388,italian
30918,korean
31096,mexican
11806,chinese
35840,italian
29994,southern_us
16630,mexican
4862,italian
6376,mexican
21696,italian
2875,japanese
11132,italian
22506,italian
1397,mexican
17443,italian
21524,italian
29622,italian
36085,southern_us
39557,indian
2648,korean
40347,indian
38771,italian
44395,mexican
39038,italian
24321,thai
47886,italian
15905,mexican
3533,southern_us
36315,italian
46414,mexican
29440,irish
4754,chinese
17729,italian
42372,italian
34214,italian
9500,chinese
25896,japanese
12995,italian
11756,italian
22586,italian
32800,italian
10408,italian
10572,italian
24046,italian
30697,mexican
46439,italian
38885,italian
20199,italian
45830,italian
10050,indian
20936,mexican
32765,filipino
28668,italian
45215,italian
6217,mexican
40777,mexican
46472,greek
2281,italian
38572,italian
6585,italian
14684,italian
9667,italian
14907,italian
8693,italian
18101,italian
21028,italian
18313,italian
9982,italian
6976,italian
40781,mexican
46741,moroccan
3444,italian
45802,italian
12432,italian
6856,italian
23581,italian
9211,italian
34069,italian
22324,jamaican
26983,brazilian
35515,italian
19409,italian
9731,italian
39758,italian
42449,vietnamese
22877,italian
23264,italian
26064,italian
9606,italian
7595,italian
10261,southern_us
24981,italian
47183,korean
12375,italian
23489,italian
3309,southern_us
44269,italian
21212,italian
44846,italian
3875,italian
36756,italian
9086,italian
29308,italian
19797,french
21599,italian
36287,italian
27373,italian
12132,cajun_creole
24708,filipino
22669,italian
46213,italian
47599,moroccan
37858,italian
46458,italian
34236,southern_us
7138,spanish
4875,italian
24731,italian
11611,jamaican
20894,italian
12151,french
49053,italian
43792,italian
6018,chinese
42349,thai
29888,italian
30048,italian
8955,italian
5600,italian
31683,italian
20995,italian
24548,italian
10270,italian
28782,italian
13966,chinese
44278,italian
40731,indian
19851,indian
12641,japanese
17720,italian
37801,italian
13693,italian
603,italian
8988,italian
24909,italian
43047,italian
11217,italian
22969,italian
39295,greek
44185,italian
327,indian
12836,indian
11299,italian
34168,italian
15066,italian
13971,spanish
20664,cajun_creole
49079,italian
6770,italian
37297,italian
44681,italian
25754,italian
28550,french
29004,italian
49518,french
46998,italian
4823,mexican
15740,italian
49054,italian
19638,brazilian
43786,mexican
10856,mexican
3192,italian
1796,italian
236,italian
37505,italian
21677,italian
38126,thai
20081,italian
10068,french
27020,cajun_creole
40715,italian
4271,indian
17579,italian
27270,greek
28267,italian
27677,southern_us
32604,filipino
37138,italian
6294,italian
32315,italian
41792,italian
16595,italian
34078,chinese
13794,italian
48213,thai
31810,mexican
9232,italian
20850,mexican
16448,italian
17795,southern_us
30674,southern_us
29811,mexican
33646,italian
10369,italian
35048,italian
46730,italian
11477,french
5846,cajun_creole
24667,mexican
22900,mexican
9423,italian
42347,italian
10922,italian
15777,thai
1195,italian
29279,japanese
17614,italian
21031,italian
9019,italian
8853,moroccan
27544,russian
4608,italian
2769,french
10110,italian
31823,italian
26227,mexican
24508,italian
43947,italian
47277,italian
22220,italian
33214,thai
33312,italian
7928,french
32869,italian
42076,italian
36891,italian
30152,chinese
313,italian
47091,italian
14514,russian
18235,italian
26042,italian
35038,italian
13978,italian
47002,italian
21094,italian
13017,indian
16372,italian
31550,jamaican
370,italian
23916,italian
16521,filipino
22802,italian
16357,italian
21960,italian
13401,italian
46443,italian
28013,spanish
47479,italian
28441,italian
48359,italian
4193,chinese
10128,italian
31943,italian
22214,indian
19154,greek
40075,italian
28502,french
26138,italian
43438,brazilian
2242,italian
26504,irish
39388,korean
30011,italian
21840,french
46986,italian
47365,italian
16845,chinese
14543,italian
26612,italian
24167,italian
16540,filipino
11760,italian
27205,mexican
27053,italian
11126,southern_us
4673,italian
6873,italian
6924,italian
1156,chinese
35065,italian
25018,chinese
2013,greek
41180,italian
133,italian
15558,japanese
25721,mexican
36543,southern_us
4381,italian
12857,italian
43016,indian
44901,italian
47981,italian
17942,mexican
10158,jamaican
11575,mexican
2784,southern_us
229,italian
3330,southern_us
8096,italian
10475,italian
28164,italian
40324,italian
35644,french
12882,italian
36403,mexican
31482,indian
19854,italian
34136,mexican
26289,italian
24955,italian
3785,italian
42392,italian
40628,mexican
4253,southern_us
19562,french
1189,italian
27870,italian
339,italian
36589,italian
519,italian
26577,italian
9258,italian
18690,southern_us
41665,italian
4485,mexican
6221,italian
8131,italian
27672,italian
13033,italian
34580,chinese
30508,italian
38865,mexican
47149,italian
24924,spanish
38795,italian
44825,moroccan
36855,italian
48305,italian
19482,italian
8935,mexican
37946,cajun_creole
13755,italian
47007,cajun_creole
34742,chinese
8527,italian
19206,italian
25799,italian
26985,italian
49104,italian
47871,italian
45767,italian
42406,italian
39016,italian
32666,french
47848,italian
23698,italian
21671,brazilian
9897,italian
5454,italian
45957,italian
41165,cajun_creole
4571,italian
29052,mexican
26740,mexican
12496,french
28878,southern_us
45139,italian
256,italian
5311,italian
32114,italian
36869,southern_us
39652,italian
25933,italian
38099,italian
38369,italian
22489,italian
11365,italian
48544,italian
22670,italian
1218,italian
39519,italian
8839,italian
36245,korean
14797,mexican
5268,italian
10358,british
10036,italian
37307,mexican
40597,mexican
29688,italian
19783,italian
423,mexican
27353,italian
19759,japanese
10429,japanese
45689,italian
1169,chinese
34243,french
32838,italian
48853,mexican
45757,italian
27531,southern_us
32236,greek
34638,italian
47946,italian
30598,italian
1749,chinese
21939,italian
30875,italian
42792,french
12380,italian
48403,italian
34186,italian
15900,italian
38907,southern_us
35447,mexican
31842,indian
33953,italian
20569,italian
29822,italian
584,italian
24004,italian
43265,italian
29251,italian
33798,moroccan
21312,italian
3739,chinese
24748,mexican
25311,italian
43715,japanese
21934,italian
20538,indian
48840,brazilian
6586,italian
37771,chinese
6112,italian
47944,italian
38275,italian
28126,italian
22422,indian
5305,cajun_creole
35772,italian
5341,mexican
49491,italian
743,italian
26558,italian
13925,indian
41764,mexican
36120,italian
6952,italian
40620,indian
17124,chinese
23444,italian
1977,italian
13417,mexican
42123,italian
45457,mexican
1655,italian
33346,italian
26981,thai
3067,italian
25273,italian
16897,southern_us
10284,mexican
45324,italian
33733,italian
33326,french
39337,italian
13674,mexican
3726,french
4501,italian
48437,italian
22443,italian
38069,italian
37740,mexican
26973,italian
33399,italian
9358,italian
24784,italian
46043,southern_us
21798,italian
13422,greek
33081,italian
48878,japanese
11370,italian
30817,italian
28004,italian
18349,italian
9561,italian
36933,chinese
8157,vietnamese
22382,italian
25500,moroccan
39490,italian
18710,italian
35004,mexican
17719,italian
19256,french
48264,italian
52,italian
43628,italian
41707,moroccan
29524,italian
23716,italian
6355,southern_us
16054,indian
39766,italian
44868,italian
46752,italian
8413,italian
49260,indian
45751,southern_us
34634,italian
2405,italian
48092,italian
9995,italian
3165,italian
19395,korean
9715,italian
41697,italian
20053,italian
38879,filipino
30008,italian
12349,mexican
16217,mexican
36621,mexican
40661,southern_us
48599,italian
22501,indian
2192,mexican
35798,italian
46899,italian
520,vietnamese
43283,chinese
20397,italian
10162,italian
24135,italian
17849,french
37654,mexican
26158,italian
5428,italian
18673,italian
34525,cajun_creole
17364,mexican
33684,russian
9802,italian
24240,italian
11809,italian
41184,italian
23188,italian
31228,italian
6443,italian
1231,indian
10733,thai
40737,japanese
35499,italian
8318,korean
47684,southern_us
15563,italian
7349,french
48592,italian
47078,mexican
18835,italian
